11205.5;11205.61;-0.11000000000058208
11205.5;11205.61;-0.11000000000058208
11205.5;11205.61;-0.11000000000058208
11205.5;11205.61;-0.11000000000058208
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.56;-0.05999999999949068
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.59;-0.09000000000014552
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.19;0.3099999999994907
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11205.03;0.46999999999934516
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11204.96;0.5400000000008731
11205.5;11205.11;0.3899999999994179
11205.5;11205.11;0.3899999999994179
11205.5;11205.11;0.3899999999994179
11205.5;11205.11;0.3899999999994179
11205.5;11205.11;0.3899999999994179
